Disaster Subgroup,Disaster Type,Disaster Subtype,Country,Start Year,Start Month,Start Day,End Year,End Month,End Day,"Total Damage, Adjusted ('000 US$)",Total Deaths,Total Affected
Meteorological,Storm,Storm (General),Philippines,2002,3,20.0,2002,3.0,20.0,5741.0,42.0,54631.0
Meteorological,Storm,Storm (General),Philippines,2002,7,15.0,2002,7.0,23.0,415.0,14.0,19050.0
Climatological,Drought,Drought,Thailand,2002,2,,2002,,,4011.0,,5000000.0
Hydrological,Landslide,Landslide (wet),Indonesia,2003,3,31.0,2003,4.0,2.0,6754.0,76.0,229548.0
Meteorological,Storm,Tropical cyclone,Philippines,2003,5,26.0,2003,5.0,30.0,6821.0,51.0,13909.0
Hydrological,Flood,Riverine flood,Timor-Leste,2003,6,16.0,2003,6.0,20.0,,3.0,600.0
Geophysical,Earthquake,Ground movement,Indonesia,2003,8,11.0,2003,8.0,11.0,,,500.0
Hydrological,Flood,Coastal flood,Vietnam,2003,10,15.0,2003,10.0,22.0,54567.0,52.0,221774.0
Hydrological,Flood,Riverine flood,Indonesia,2003,11,30.0,2003,12.0,6.0,,8.0,25000.0
Hydrological,Flood,Riverine flood,Indonesia,2003,12,10.0,2004,1.0,5.0,,148.0,350000.0
Meteorological,Storm,Tropical cyclone,Philippines,2003,8,4.0,2003,8.0,5.0,1127.0,,155147.0
Hydrological,Landslide,Landslide (wet),Indonesia,2004,4,23.0,2004,4.0,23.0,,44.0,11.0
Meteorological,Storm,Tropical cyclone,Thailand,2004,6,4.0,2004,6.0,21.0,,1.0,4000.0
Hydrological,Flood,Flash flood,Philippines,2004,6,28.0,2004,6.0,30.0,,15.0,1500.0
Hydrological,Flood,Flash flood,Vietnam,2004,7,18.0,2004,7.0,28.0,13286.0,53.0,18.0
Hydrological,Landslide,Landslide (wet),Vietnam,2004,9,13.0,2004,9.0,13.0,,23.0,
Meteorological,Storm,Tropical cyclone,Philippines,2004,11,29.0,2004,11.0,30.0,129871.0,1619.0,881023.0
Hydrological,Landslide,Landslide (wet),Philippines,2004,12,13.0,2004,12.0,13.0,,8.0,6.0
Hydrological,Flood,Riverine flood,Thailand,2004,12,10.0,2004,12.0,18.0,290632.0,2.0,5000.0
Hydrological,Landslide,Landslide (wet),Indonesia,2005,2,21.0,2005,2.0,21.0,8031.0,143.0,
Hydrological,Flood,Flood (General),Philippines,2005,5,12.0,2005,5.0,12.0,,1.0,100.0
Hydrological,Flood,Flash flood,Philippines,2006,1,26.0,2006,2.0,5.0,14938.0,4.0,256641.0
Meteorological,Storm,Tropical cyclone,Philippines,2005,9,15.0,2005,9.0,22.0,3213.0,16.0,20000.0
Meteorological,Storm,Tropical cyclone,Vietnam,2014,11,30.0,2014,11.0,30.0,,,750.0
Climatological,Wildfire,Forest fire,Indonesia,2005,8,9.0,2005,8.0,9.0,,,
Meteorological,Storm,Tropical cyclone,Thailand,2005,9,26.0,2005,9.0,30.0,32125.0,10.0,2000.0
Hydrological,Flood,Riverine flood,Vietnam,2005,10,7.0,2005,10.0,10.0,24094.0,17.0,10000.0
Hydrological,Flood,Flash flood,Vietnam,2005,10,20.0,2005,10.0,28.0,19275.0,67.0,33800.0
Hydrological,Flood,Flash flood,Thailand,2005,11,23.0,2006,1.0,12.0,155807.0,55.0,700000.0
Hydrological,Flood,Riverine flood,Vietnam,2005,12,4.0,2005,12.0,24.0,43369.0,69.0,18000.0
Hydrological,Flood,Riverine flood,Cambodia,2005,9,8.0,2005,9.0,29.0,,16.0,
Climatological,Drought,Drought,Vietnam,2005,5,,2005,,,67656.0,,410000.0
Hydrological,Flood,Riverine flood,Malaysia,2006,1,9.0,2006,1.0,9.0,,,1112.0
Hydrological,Flood,Riverine flood,Malaysia,2006,2,10.0,2006,2.0,18.0,,,4906.0
Hydrological,Flood,Riverine flood,Thailand,2006,2,10.0,2006,2.0,18.0,,,2000.0
Meteorological,Storm,Storm (General),Timor-Leste,2006,1,15.0,2006,3.0,,,,8730.0
Hydrological,Flood,Riverine flood,Vietnam,2006,8,12.0,2006,8.0,30.0,12448.0,42.0,50020.0
Hydrological,Flood,Riverine flood,Cambodia,2006,8,10.0,2006,11.0,1.0,,5.0,33000.0
Climatological,Wildfire,Forest fire,Indonesia,2006,8,,2006,8.0,,21785.0,,200.0
Hydrological,Flood,Riverine flood,Myanmar,2006,9,15.0,2006,10.0,19.0,,25.0,10000.0
Meteorological,Storm,Tropical cyclone,Philippines,2006,11,13.0,2006,11.0,13.0,,6.0,21260.0
Hydrological,Flood,Flash flood,Malaysia,2006,12,19.0,2006,12.0,20.0,34233.0,6.0,100000.0
Hydrological,Landslide,Landslide (wet),Indonesia,2007,1,9.0,2007,1.0,9.0,,11.0,
Hydrological,Flood,Riverine flood,Myanmar,2007,5,3.0,2007,5.0,9.0,,5.0,3000.0
Hydrological,Flood,Riverine flood,Indonesia,2007,7,25.0,2007,8.0,2.0,,15.0,2000.0
Hydrological,Flood,Riverine flood,Myanmar,2007,8,14.0,2007,8.0,29.0,,,61744.0
Hydrological,Flood,Riverine flood,Vietnam,2007,10,28.0,2007,11.0,9.0,453871.0,83.0,94042.0
Hydrological,Flood,Riverine flood,Thailand,2007,10,22.0,2007,10.0,29.0,2269.0,2.0,100000.0
Hydrological,Flood,Coastal flood,Vietnam,2007,11,10.0,2007,11.0,21.0,529516.0,55.0,150000.0
Meteorological,Storm,Tropical cyclone,Philippines,2007,11,25.0,2007,12.0,2.0,7565.0,29.0,443115.0
Hydrological,Flood,Riverine flood,Philippines,2007,12,1.0,2007,12.0,4.0,,,12205.0
Meteorological,Storm,Tropical cyclone,Philippines,2007,9,18.0,2007,9.0,18.0,,1.0,64000.0
Climatological,Drought,Drought,Timor-Leste,2007,2,,2007,3.0,,,,
Hydrological,Flood,Riverine flood,Indonesia,2008,2,1.0,2008,2.0,6.0,,3.0,89761.0
Meteorological,Storm,Tropical cyclone,Philippines,2022,4,10.0,2022,4.0,12.0,44543.0,346.0,2298788.0
Hydrological,Flood,Riverine flood,Indonesia,2008,1,2.0,2008,1.0,6.0,,,1000.0
Hydrological,Flood,Flash flood,Indonesia,2008,2,8.0,2008,2.0,12.0,,14.0,7000.0
Meteorological,Storm,Tropical cyclone,Philippines,2008,8,4.0,2008,8.0,4.0,,2.0,4498.0
Meteorological,Storm,Tropical cyclone,Thailand,2008,8,11.0,2008,8.0,20.0,,,
Meteorological,Storm,Tropical cyclone,Vietnam,2008,9,25.0,2008,9.0,28.0,91789.0,46.0,58511.0
Meteorological,Storm,Tropical cyclone,Vietnam,2008,11,17.0,2008,11.0,20.0,1457.0,17.0,8828.0
Hydrological,Flood,Riverine flood,Vietnam,2008,12,25.0,2009,1.0,5.0,,9.0,20000.0
Hydrological,Flood,Riverine flood,Philippines,2008,9,4.0,2008,9.0,13.0,6027.0,6.0,365678.0
Climatological,Drought,Drought,Thailand,2008,4,,2008,,,,,10000000.0
Meteorological,Storm,Tropical cyclone,Philippines,2009,5,7.0,2009,5.0,10.0,44365.0,77.0,401007.0
Meteorological,Storm,Tornado,Philippines,2009,5,15.0,2009,5.0,15.0,7.0,,100.0
Hydrological,Flood,Riverine flood,Vietnam,2009,7,3.0,2009,7.0,6.0,,20.0,700000.0
Meteorological,Storm,Tropical cyclone,Philippines,2009,7,18.0,2009,7.0,18.0,,5.0,248058.0
Geophysical,Earthquake,Ground movement,Philippines,2009,9,18.0,2009,9.0,19.0,132.0,,392.0
Hydrological,Landslide,Landslide (wet),Vietnam,2009,11,6.0,2009,11.0,6.0,,13.0,1.0
Meteorological,Storm,Tropical cyclone,Philippines,2009,10,28.0,2009,10.0,28.0,22216.0,39.0,802175.0
Hydrological,Flood,Riverine flood,Malaysia,2009,11,23.0,2009,11.0,26.0,,,1793.0
Geophysical,Volcanic activity,Ash fall,Philippines,2009,12,14.0,2009,12.0,20.0,,,47137.0
Hydrological,Landslide,Landslide (wet),Myanmar,2010,6,17.0,2010,6.0,17.0,,68.0,145000.0
Hydrological,Flood,Riverine flood,Philippines,2010,6,1.0,2010,6.0,1.0,,,200000.0
Meteorological,Storm,Tropical cyclone,Vietnam,2010,8,24.0,2010,8.0,25.0,63297.0,14.0,20700.0
Geophysical,Volcanic activity,Ash fall,Indonesia,2010,8,29.0,2010,9.0,7.0,,1.0,15060.0
Hydrological,Flood,Flash flood,Philippines,2010,9,10.0,2010,9.0,17.0,4540.0,6.0,46713.0
Hydrological,Flood,Flash flood,Vietnam,2010,10,1.0,2010,10.0,6.0,204997.0,84.0,679825.0
Hydrological,Flood,Riverine flood,Cambodia,2010,10,20.0,2010,11.0,9.0,100700.0,8.0,
Meteorological,Storm,Tropical cyclone,Myanmar,2010,10,22.0,2010,10.0,22.0,81999.0,45.0,260049.0
Hydrological,Flood,Riverine flood,Indonesia,2011,1,16.0,2011,1.0,20.0,,,12000.0
Climatological,Drought,Drought,Thailand,2010,3,,2011,3.0,,,,6482602.0
Hydrological,Flood,Riverine flood,Malaysia,2011,1,28.0,2011,1.0,31.0,,2.0,20000.0
Hydrological,Flood,Riverine flood,Indonesia,2013,1,17.0,2013,1.0,31.0,4039657.0,34.0,248846.0
Hydrological,Flood,Flash flood,Thailand,2011,3,23.0,2011,4.0,5.0,442072.0,64.0,716110.0
Hydrological,Flood,Riverine flood,Philippines,2011,3,14.0,2011,3.0,18.0,390.0,16.0,241777.0
Geophysical,Volcanic activity,Ash fall,Philippines,2011,2,21.0,2011,2.0,21.0,,,32616.0
Hydrological,Landslide,Landslide (wet),Indonesia,2011,5,6.0,2011,5.0,6.0,,19.0,4.0
Meteorological,Storm,Lightning/Thunderstorms,Vietnam,2011,6,22.0,2011,6.0,26.0,,16.0,63.0
Meteorological,Storm,Tropical cyclone,Philippines,2011,5,20.0,2011,5.0,29.0,601.0,,446907.0
Hydrological,Landslide,Landslide (wet),Philippines,2011,8,5.0,2011,8.0,5.0,,,310.0
Hydrological,Flood,Flash flood,Philippines,2011,9,19.0,2011,9.0,19.0,160.0,,274.0
Meteorological,Storm,Tropical cyclone,Philippines,2011,10,13.0,2011,10.0,13.0,,11.0,75638.0
Geophysical,Earthquake,Ground movement,Philippines,2011,11,7.0,2011,11.0,7.0,,,28.0
Hydrological,Flood,Riverine flood,Philippines,2011,12,25.0,2011,12.0,28.0,,12.0,171809.0
Geophysical,Volcanic activity,Ash fall,Philippines,2011,3,17.0,2011,4.0,18.0,,,1315.0
Hydrological,Flood,Flash flood,Philippines,2011,3,31.0,2011,3.0,31.0,,2.0,871.0
Geophysical,Earthquake,Ground movement,Philippines,2012,2,6.0,2012,2.0,6.0,12160.0,113.0,320277.0
Meteorological,Storm,Tropical cyclone,Philippines,2012,7,31.0,2012,8.0,7.0,13418.0,58.0,949086.0
Meteorological,Storm,Tropical cyclone,Philippines,2012,8,17.0,2012,8.0,17.0,4099.0,4.0,
Hydrological,Flood,Riverine flood,Indonesia,2012,12,24.0,2012,12.0,25.0,,3.0,10500.0
Meteorological,Storm,Tornado,Indonesia,2012,2,25.0,2012,2.0,25.0,,5.0,490.0
Hydrological,Flood,Riverine flood,Philippines,2012,6,12.0,2012,6.0,13.0,1366.0,29.0,30929.0
Hydrological,Flood,Flood (General),Indonesia,2016,7,11.0,2016,7.0,19.0,,,1354.0
Hydrological,Flood,Flash flood,Philippines,2013,1,15.0,2013,1.0,23.0,3770.0,10.0,507769.0
Hydrological,Flood,Riverine flood,Indonesia,2013,1,3.0,2013,1.0,10.0,,8.0,1000.0
Hydrological,Flood,Riverine flood,Indonesia,2013,4,7.0,2013,4.0,11.0,,11.0,115000.0
Meteorological,Storm,Tropical cyclone,Philippines,2013,6,30.0,2013,6.0,30.0,1347.0,7.0,3596.0
Hydrological,Flood,Riverine flood,Thailand,2013,7,25.0,2013,7.0,27.0,130616.0,,
Hydrological,Flood,Riverine flood,Vietnam,2013,7,28.0,2013,7.0,30.0,8753.0,5.0,5000.0
Meteorological,Storm,Tropical cyclone,Philippines,2013,8,12.0,2013,8.0,15.0,43670.0,18.0,395730.0
Hydrological,Flood,Riverine flood,Indonesia,2013,9,12.0,2013,9.0,12.0,,,23640.0
Hydrological,Flood,Riverine flood,Philippines,2013,8,1.0,2013,8.0,9.0,48476.0,11.0,100021.0
Hydrological,Flood,Riverine flood,Vietnam,2013,9,3.0,2013,9.0,4.0,,29.0,1000.0
Meteorological,Storm,Tropical cyclone,Vietnam,2013,10,10.0,2013,10.0,15.0,102338.0,20.0,109754.0
Meteorological,Storm,Tropical cyclone,Philippines,2013,11,8.0,2013,11.0,8.0,13465524.0,7354.0,16106870.0
Hydrological,Flood,Riverine flood,Philippines,2013,10,4.0,2013,10.0,10.0,2677.0,20.0,207971.0
Hydrological,Flood,Riverine flood,Malaysia,2013,12,1.0,2013,12.0,8.0,2693.0,4.0,75000.0
Hydrological,Flood,Riverine flood,Indonesia,2013,2,26.0,2013,2.0,28.0,,3.0,13860.0
Hydrological,Flood,Riverine flood,Indonesia,2014,1,14.0,2014,1.0,17.0,202734.0,20.0,128182.0
Geophysical,Volcanic activity,Ash fall,Indonesia,2014,2,1.0,2014,2.0,1.0,109980.0,32.0,32002.0
Hydrological,Flood,Riverine flood,Indonesia,2014,1,19.0,2014,1.0,22.0,2650.0,11.0,4000.0
Hydrological,Flood,Flash flood,Cambodia,2014,7,30.0,2014,8.0,31.0,2650.0,45.0,530450.0
Meteorological,Storm,Tropical cyclone,Philippines,2014,11,27.0,2014,11.0,28.0,,12.0,4695.0
Hydrological,Flood,Flash flood,Philippines,2014,8,30.0,2014,9.0,5.0,,4.0,3770.0
Hydrological,Flood,Riverine flood,Thailand,2014,12,13.0,2014,12.0,31.0,,15.0,18888.0
Hydrological,Flood,Flood (General),Philippines,2014,8,25.0,2014,9.0,1.0,,1.0,42175.0
Meteorological,Storm,Tropical cyclone,Philippines,2015,1,19.0,2015,1.0,19.0,1323.0,2.0,21687.0
Meteorological,Storm,Tropical cyclone,Philippines,2015,4,6.0,2015,4.0,6.0,,,2761.0
Hydrological,Flood,Riverine flood,Myanmar,2015,7,15.0,2015,8.0,19.0,157495.0,149.0,1621703.0
Hydrological,Flood,Flood (General),Lao People's Democratic Republic,2015,8,1.0,2015,8.0,15.0,13235.0,,47800.0
Geophysical,Earthquake,Ground movement,Indonesia,2015,9,24.0,2015,9.0,24.0,,,12247.0
Meteorological,Storm,Tropical cyclone,Philippines,2015,10,2.0,2015,10.0,2.0,1721.0,2.0,3500.0
Geophysical,Earthquake,Ground movement,Timor-Leste,2015,11,4.0,2015,11.0,4.0,5294.0,,2003.0
Meteorological,Storm,Tropical cyclone,Cambodia,2015,9,19.0,2015,9.0,20.0,,,6300.0
Meteorological,Storm,Lightning/Thunderstorms,Myanmar,2016,4,21.0,2016,4.0,23.0,2614.0,14.0,12012.0
Hydrological,Flood,Flash flood,Thailand,2016,8,15.0,2016,8.0,16.0,,3.0,22500.0
Hydrological,Flood,Flood (General),Malaysia,2016,7,18.0,2016,7.0,19.0,,,441.0
Hydrological,Flood,Flood (General),Thailand,2016,10,6.0,2016,10.0,16.0,156840.0,4.0,204000.0
Meteorological,Storm,Tropical cyclone,Vietnam,2016,8,18.0,2016,8.0,21.0,205.0,11.0,11090.0
Hydrological,Flood,Riverine flood,Indonesia,2016,11,13.0,2016,11.0,15.0,,5.0,19669.0
Hydrological,Flood,Flood (General),Malaysia,2016,11,28.0,2016,12.0,7.0,,,400.0
Meteorological,Storm,Tropical cyclone,Philippines,2016,12,25.0,2016,12.0,26.0,135485.0,24.0,1893404.0
Hydrological,Flood,Flood (General),Vietnam,2016,8,12.0,2016,8.0,14.0,,8.0,509.0
Hydrological,Flood,Flood (General),Philippines,2017,1,16.0,2017,1.0,31.0,10366.0,9.0,1500000.0
Hydrological,Landslide,Landslide (wet),Indonesia,2017,4,1.0,2017,4.0,1.0,14077.0,28.0,177.0
Hydrological,Flood,Riverine flood,Indonesia,2017,3,3.0,2017,3.0,3.0,24315.0,8.0,17410.0
Hydrological,Flood,Riverine flood,Indonesia,2017,6,1.0,2017,6.0,3.0,,4.0,282420.0
Hydrological,Flood,Flood (General),Vietnam,2017,6,27.0,2017,7.0,5.0,454.0,1.0,4104.0
Hydrological,Flood,Flood (General),Thailand,2017,7,5.0,2017,8.0,2.0,392880.0,23.0,1000000.0
Hydrological,Flood,Riverine flood,Philippines,2002,1,4.0,2002,1.0,7.0,684.0,11.0,95008.0
Meteorological,Storm,Tropical cyclone,Philippines,2017,11,1.0,2017,11.0,3.0,,6.0,305.0
Meteorological,Storm,Tropical cyclone,Philippines,2017,10,18.0,2017,10.0,20.0,4351.0,9.0,163349.0
Hydrological,Flood,Flood (General),Thailand,2017,10,10.0,2017,11.0,8.0,1792.0,9.0,605000.0
Hydrological,Flood,Riverine flood,Malaysia,2017,11,25.0,2017,12.0,3.0,,2.0,13000.0
Hydrological,Flood,Riverine flood,Thailand,2017,11,25.0,2017,12.0,3.0,,22.0,385498.0
Meteorological,Storm,Storm (General),Malaysia,2017,12,18.0,2017,12.0,20.0,,,426.0
Hydrological,Flood,Flash flood,Indonesia,2017,11,19.0,2017,11.0,24.0,,2.0,2280.0
Meteorological,Storm,Tropical cyclone,Philippines,2018,1,1.0,2018,1.0,3.0,15355.0,3.0,83917.0
Hydrological,Flood,Flood (General),Philippines,2018,1,13.0,2018,1.0,17.0,,11.0,180000.0
Hydrological,Landslide,Landslide (wet),Myanmar,2018,7,15.0,2018,7.0,15.0,,15.0,45.0
Meteorological,Storm,Tropical cyclone,Vietnam,2018,8,17.0,2018,8.0,19.0,2498.0,13.0,50000.0
Meteorological,Storm,Tropical cyclone,Philippines,2018,10,30.0,2018,10.0,30.0,381014.0,12.0,253300.0
Hydrological,Flood,Flash flood,Indonesia,2018,10,11.0,2018,10.0,12.0,,35.0,20000.0
Meteorological,Storm,Tropical cyclone,Vietnam,2018,11,17.0,2018,11.0,18.0,21487.0,19.0,10028.0
Hydrological,Flood,Flood (General),Vietnam,2019,5,27.0,2019,5.0,30.0,,3.0,265.0
Hydrological,Flood,Flood (General),Indonesia,2019,6,3.0,2019,6.0,9.0,,2.0,55495.0
Hydrological,Flood,Flood (General),Vietnam,2022,10,10.0,2022,10.0,11.0,,2.0,10000.0
Meteorological,Storm,Storm surge,Vietnam,2022,9,28.0,2022,9.0,29.0,,2.0,54412.0
Meteorological,Storm,Tropical cyclone,Philippines,2022,8,22.0,2022,8.0,23.0,,,7616.0
Hydrological,Flood,Flood (General),Vietnam,2022,8,14.0,2022,8.0,16.0,,10.0,
Geophysical,Earthquake,Ground movement,Philippines,2022,7,27.0,2022,7.0,27.0,161853.0,10.0,502856.0
Hydrological,Flood,Flood (General),Vietnam,2022,3,22.0,2022,3.0,23.0,,,226.0
Hydrological,Flood,Flood (General),Indonesia,2022,3,14.0,2022,3.0,17.0,,4.0,16003.0
Hydrological,Flood,Flood (General),Indonesia,2022,2,26.0,2022,3.0,5.0,66456.0,13.0,31800.0
Hydrological,Flood,Flood (General),Indonesia,2022,1,10.0,2022,1.0,11.0,,10.0,6500.0
Geophysical,Volcanic activity,Pyroclastic flow,Indonesia,2021,12,4.0,2021,12.0,9.0,23153.0,71.0,10992.0
Meteorological,Storm,Tropical cyclone,Philippines,2021,10,4.0,2021,10.0,6.0,278.0,3.0,8048.0
Hydrological,Flood,Flood (General),Malaysia,2021,9,7.0,2021,9.0,17.0,,2.0,255.0
Hydrological,Flood,Flash flood,Malaysia,2021,8,17.0,2021,8.0,19.0,,7.0,4828.0
Hydrological,Flood,Flood (General),Thailand,2022,12,19.0,2022,12.0,21.0,,7.0,630000.0
Hydrological,Flood,Flood (General),Thailand,2022,11,8.0,2022,11.0,10.0,,,25605.0
Hydrological,Flood,Flood (General),Malaysia,2022,11,8.0,2022,11.0,15.0,,,3107.0
Hydrological,Flood,Flood (General),Philippines,2016,8,8.0,2016,8.0,16.0,12181.0,26.0,1263098.0
Hydrological,Flood,Flood (General),Indonesia,2016,9,20.0,2016,9.0,22.0,28754.0,53.0,8920.0
Hydrological,Flood,Flood (General),Myanmar,2016,7,,2016,8.0,,2614.0,5.0,474560.0
Hydrological,Flood,Riverine flood,Vietnam,2016,10,9.0,2016,10.0,16.0,136294.0,35.0,659615.0
Meteorological,Storm,Tropical cyclone,Philippines,2016,11,23.0,2016,11.0,25.0,,,14309.0
Hydrological,Flood,Flood (General),Thailand,2016,12,1.0,2016,12.0,10.0,32675.0,14.0,582343.0
Hydrological,Flood,Flood (General),Vietnam,2016,12,12.0,2016,12.0,20.0,45745.0,27.0,562121.0
Climatological,Drought,Drought,Timor-Leste,2016,4,,2016,4.0,,,,120000.0
Hydrological,Flood,Riverine flood,Thailand,2017,1,1.0,2017,1.0,31.0,1279738.0,96.0,1800000.0
Hydrological,Flood,Flood (General),Indonesia,2017,2,21.0,2017,2.0,21.0,,2.0,400.0
Meteorological,Storm,Tropical cyclone,Philippines,2017,4,15.0,2017,4.0,15.0,2559.0,10.0,860.0
Meteorological,Storm,Tropical cyclone,Myanmar,2017,6,1.0,2017,6.0,9.0,,,107520.0
Hydrological,Flood,Flood (General),Indonesia,2019,6,9.0,2019,6.0,14.0,,1.0,52000.0
Hydrological,Flood,Flash flood,Indonesia,2017,5,12.0,2017,5.0,15.0,2559.0,7.0,25011.0
Meteorological,Storm,Tropical cyclone,Vietnam,2017,8,24.0,2017,8.0,24.0,1830025.0,1.0,1.0
Meteorological,Storm,Tropical cyclone,Thailand,2017,9,17.0,2017,9.0,17.0,,,28500.0
Meteorological,Storm,Tropical cyclone,Vietnam,2017,11,4.0,2017,11.0,5.0,1279738.0,123.0,4330000.0
Meteorological,Storm,Tropical cyclone,Philippines,2017,8,25.0,2017,8.0,26.0,,,3400.0
Hydrological,Flood,Flood (General),Vietnam,2017,11,19.0,2017,11.0,24.0,,8.0,41500.0
Hydrological,Flood,Flood (General),Indonesia,2017,11,3.0,2017,11.0,17.0,,9.0,12000.0
Hydrological,Flood,Flash flood,Philippines,2017,9,22.0,2017,9.0,24.0,,,8000.0
Hydrological,Flood,Flood (General),Indonesia,2018,3,5.0,2018,3.0,6.0,,,3000.0
Hydrological,Flood,Flood (General),Cambodia,2018,7,23.0,2018,7.0,23.0,,,5817.0
Hydrological,Flood,Flood (General),Lao People's Democratic Republic,2018,7,23.0,2018,7.0,23.0,,136.0,13100.0
Meteorological,Storm,Tropical cyclone,Lao People's Democratic Republic,2018,8,13.0,2018,8.0,16.0,281076.0,,615145.0
Hydrological,Flood,Flash flood,Vietnam,2018,12,8.0,2018,12.0,10.0,31231.0,14.0,105000.0
Hydrological,Landslide,Landslide (wet),Indonesia,2018,12,31.0,2019,1.0,1.0,,33.0,
Meteorological,Storm,Tropical cyclone,Philippines,2018,12,28.0,2018,12.0,31.0,133359.0,182.0,1016063.0
Geophysical,Earthquake,Ground movement,Indonesia,2000,7,12.0,2000,7.0,12.0,3643.0,,4124.0
Hydrological,Flood,Flash flood,Indonesia,2018,11,26.0,2018,12.0,4.0,,13.0,3000.0
Hydrological,Landslide,Landslide (wet),Indonesia,2019,1,21.0,2019,1.0,23.0,,84.0,6643.0
Meteorological,Storm,Tropical cyclone,Philippines,2019,1,18.0,2019,1.0,25.0,,,13160.0
Hydrological,Flood,Flash flood,Indonesia,2019,3,16.0,2019,3.0,18.0,126380.0,206.0,59540.0
Hydrological,Flood,Flood (General),Indonesia,2019,4,25.0,2019,5.0,27.0,18405.0,18.0,13002.0
Hydrological,Flood,Flood (General),Philippines,2019,6,3.0,2019,6.0,23.0,,,45000.0
Meteorological,Storm,Tropical cyclone,Philippines,2019,7,18.0,2019,7.0,18.0,463115.0,4.0,2000.0
Hydrological,Flood,Flash flood,Vietnam,2019,8,5.0,2019,8.0,5.0,55215.0,19.0,1500.0
Hydrological,Flood,Flood (General),Cambodia,2019,9,11.0,2019,9.0,20.0,,12.0,435000.0
Hydrological,Flood,Flood (General),Lao People's Democratic Republic,2019,8,29.0,2019,9.0,3.0,,19.0,507500.0
Hydrological,Flood,Flood (General),Vietnam,2019,9,11.0,2019,9.0,11.0,15951.0,10.0,36450.0
Meteorological,Storm,Tropical cyclone,Philippines,2019,8,27.0,2019,8.0,28.0,,2.0,61502.0
Hydrological,Flood,Flood (General),Indonesia,2019,10,26.0,2019,10.0,27.0,,,9435.0
Hydrological,Flood,Flood (General),Malaysia,2019,11,30.0,2019,12.0,6.0,,2.0,15000.0
Hydrological,Flood,Flash flood,Indonesia,2019,12,12.0,2019,12.0,17.0,,14.0,5000.0
Hydrological,Flood,Flood (General),Malaysia,2019,12,18.0,2019,12.0,19.0,,,4065.0
Hydrological,Flood,Flash flood,Indonesia,2019,12,31.0,2020,1.0,3.0,1472387.0,66.0,501110.0
Hydrological,Flood,Flood (General),Indonesia,2019,12,19.0,2019,12.0,21.0,,6.0,60000.0
Hydrological,Flood,Flash flood,Indonesia,2020,1,19.0,2020,1.0,22.0,,10.0,
Hydrological,Flood,Flood (General),Indonesia,2020,2,13.0,2020,2.0,26.0,12120.0,6.0,115000.0
Hydrological,Flood,Flood (General),Indonesia,2020,2,26.0,2020,2.0,28.0,,10.0,112000.0
Hydrological,Flood,Flood (General),Indonesia,2020,3,20.0,2020,3.0,21.0,,,84609.0
Hydrological,Flood,Flash flood,Indonesia,2020,4,9.0,2020,4.0,16.0,,,25000.0
Meteorological,Storm,Lightning/Thunderstorms,Vietnam,2020,4,22.0,2020,4.0,27.0,,3.0,30013.0
Geophysical,Earthquake,Ground movement,Indonesia,2020,6,4.0,2020,6.0,4.0,,,1560.0
Hydrological,Flood,Flash flood,Indonesia,2020,5,22.0,2020,6.0,4.0,,4.0,41837.0
Hydrological,Flood,Flash flood,Vietnam,2020,7,18.0,2020,7.0,21.0,26665.0,5.0,2621.0
Meteorological,Storm,Tropical cyclone,Lao People's Democratic Republic,2020,8,1.0,2020,8.0,3.0,,,1000.0
Meteorological,Storm,Tropical cyclone,Vietnam,2020,7,29.0,2020,7.0,30.0,281.0,2.0,10000.0
Geophysical,Earthquake,Ground movement,Philippines,2020,8,18.0,2020,8.0,18.0,3030.0,1.0,4980.0
Meteorological,Storm,Tropical cyclone,Thailand,2020,10,9.0,2020,10.0,31.0,,6.0,274923.0
Meteorological,Storm,Tropical cyclone,Vietnam,2020,10,13.0,2020,10.0,14.0,,2.0,70780.0
Meteorological,Storm,Tropical cyclone,Philippines,2020,10,13.0,2020,10.0,14.0,227.0,3.0,250.0
Meteorological,Storm,Tropical cyclone,Cambodia,2020,9,18.0,2020,9.0,21.0,,,
Meteorological,Storm,Tropical cyclone,Vietnam,2020,10,29.0,2020,10.0,29.0,654500.0,41.0,450000.0
Hydrological,Flood,Flood (General),Indonesia,2020,10,21.0,2020,10.0,31.0,,15.0,10000.0
Hydrological,Landslide,Landslide (wet),Vietnam,2000,7,22.0,2000,7.0,22.0,,33.0,22.0
Meteorological,Storm,Severe weather,Philippines,2021,1,1.0,2021,1.0,4.0,,6.0,37830.0
Hydrological,Flood,Flood (General),Indonesia,2021,2,19.0,2021,2.0,23.0,57883.0,7.0,228650.0
Meteorological,Storm,Tropical cyclone,Philippines,2021,2,21.0,2021,2.0,22.0,3605.0,5.0,272453.0
Hydrological,Flood,Flood (General),Indonesia,2021,2,23.0,2021,2.0,26.0,,1.0,90590.0
Hydrological,Flood,Flash flood,Vietnam,2021,4,16.0,2021,4.0,19.0,,3.0,180.0
Hydrological,Flood,Flood (General),Philippines,2021,4,26.0,2021,4.0,27.0,,,3280.0
Meteorological,Storm,Severe weather,Cambodia,2021,4,16.0,2021,4.0,22.0,,1.0,501.0
Geophysical,Volcanic activity,Volcanic activity (General),Philippines,2021,7,1.0,2021,7.0,23.0,,,22433.0
Hydrological,Flood,Flood (General),Indonesia,2021,7,5.0,2021,7.0,7.0,,,6408.0
